33535.10,2021-01-05 15:07:09.975647
33556.30,2021-01-05 15:07:15.196731
33531.70,2021-01-05 15:07:20.461380
33550.80,2021-01-05 15:07:29.761727
33548.70,2021-01-05 15:07:34.981369
33535.20,2021-01-05 15:07:40.203464
33534.80,2021-01-05 15:07:45.429952
33534.80,2021-01-05 15:07:50.655870
33535.20,2021-01-05 15:07:55.892987
33545.90,2021-01-05 15:08:01.125824
33541.10,2021-01-05 15:08:06.347875
33550.60,2021-01-05 15:08:11.590987
33550.60,2021-01-05 15:08:16.841088
33550.70,2021-01-05 15:08:22.090814
33550.80,2021-01-05 15:08:27.321908
33550.80,2021-01-05 15:08:32.554192
33550.80,2021-01-05 15:08:37.784372
33550.80,2021-01-05 15:08:43.052502
33550.70,2021-01-05 15:08:48.267981
33550.80,2021-01-05 15:08:54.244617
33550.80,2021-01-05 15:08:59.478100
33583.10,2021-01-05 15:09:04.693770
33606.90,2021-01-05 15:09:09.918970
33653.90,2021-01-05 15:09:15.135054
33646.70,2021-01-05 15:09:20.351127
33657.90,2021-01-05 15:09:25.572905
33682.00,2021-01-05 15:09:30.933865
33682.10,2021-01-05 15:09:36.159651
33688.20,2021-01-05 15:09:41.415061
33710.30,2021-01-05 15:09:46.630789
33701.10,2021-01-05 15:09:52.151865
33714.20,2021-01-05 15:09:57.391864
33716.40,2021-01-05 15:10:02.648618
33705.80,2021-01-05 15:10:07.879864
33705.30,2021-01-05 15:10:13.148104
33720.10,2021-01-05 15:10:18.400158
33743.00,2021-01-05 15:10:23.640343
33738.80,2021-01-05 15:10:28.863837
33748.00,2021-01-05 15:10:34.094418
33748.00,2021-01-05 15:10:39.344585
33788.50,2021-01-05 15:10:44.563082
33800.00,2021-01-05 15:10:49.797442
33798.60,2021-01-05 15:10:55.402522
33780.00,2021-01-05 15:11:00.801970
33788.90,2021-01-05 15:11:06.033742
33767.60,2021-01-05 15:11:11.290127
33746.50,2021-01-05 15:11:16.532457
33724.40,2021-01-05 15:11:21.749528
33745.30,2021-01-05 15:11:26.990889
33745.30,2021-01-05 15:11:32.223274
33745.40,2021-01-05 15:11:37.486473
33745.40,2021-01-05 15:11:42.744411
33747.50,2021-01-05 15:11:47.964603
33746.90,2021-01-05 15:11:53.727789
33748.80,2021-01-05 15:11:58.960611
33748.80,2021-01-05 15:12:04.220202
33749.00,2021-01-05 15:12:09.445030
33750.60,2021-01-05 15:12:14.663425
33750.60,2021-01-05 15:12:19.884810
33750.60,2021-01-05 15:12:25.319407
33749.10,2021-01-05 15:12:30.542105
33748.60,2021-01-05 15:12:35.769875
33748.60,2021-01-05 15:12:41.007422
33720.10,2021-01-05 15:12:46.235212
33679.70,2021-01-05 15:12:51.604736
33658.10,2021-01-05 15:13:01.842938
33658.10,2021-01-05 15:13:07.097167
33689.10,2021-01-05 15:13:12.389635
33689.10,2021-01-05 15:13:17.635663
33689.10,2021-01-05 15:13:22.896623
33660.60,2021-01-05 15:13:28.141156
33678.20,2021-01-05 15:13:33.395546
33678.20,2021-01-05 15:13:38.664672
33678.20,2021-01-05 15:13:43.926897
33683.90,2021-01-05 15:13:49.202819
33683.90,2021-01-05 15:13:54.793392
33650.00,2021-01-05 15:14:00.071768
33650.00,2021-01-05 15:14:05.352608
33648.70,2021-01-05 15:14:10.600765
33649.90,2021-01-05 15:14:15.990035
33649.90,2021-01-05 15:14:21.261790
33648.60,2021-01-05 15:14:26.540504
33648.60,2021-01-05 15:14:31.804008
33648.60,2021-01-05 15:14:37.100662
33621.20,2021-01-05 15:14:42.376352
33621.20,2021-01-05 15:14:48.076150
33627.30,2021-01-05 15:14:53.903741
33622.50,2021-01-05 15:14:59.183861
33622.50,2021-01-05 15:15:04.479608
33650.00,2021-01-05 15:15:09.750223
33650.00,2021-01-05 15:15:15.051106
33675.00,2021-01-05 15:15:20.325460
33675.00,2021-01-05 15:15:25.657160
33675.00,2021-01-05 15:15:30.971444
33675.00,2021-01-05 15:15:36.239527
33698.00,2021-01-05 15:15:41.541242
33698.00,2021-01-05 15:15:46.818894
33698.00,2021-01-05 15:15:52.297179
33698.00,2021-01-05 15:15:57.588823
33698.00,2021-01-05 15:16:02.838431
33715.50,2021-01-05 15:16:08.121636
33718.80,2021-01-05 15:16:13.431630
33665.00,2021-01-05 15:16:23.964666
33650.10,2021-01-05 15:16:29.237815
33650.10,2021-01-05 15:16:34.543005
33607.50,2021-01-05 15:16:39.820768
33604.40,2021-01-05 15:16:45.090895
33576.70,2021-01-05 15:16:50.363575
33557.10,2021-01-05 15:16:55.665247
33547.40,2021-01-05 15:17:00.942782
33585.30,2021-01-05 15:17:06.233079
33582.10,2021-01-05 15:17:11.510356
33576.80,2021-01-05 15:17:16.776329
33548.60,2021-01-05 15:17:22.106910
33560.70,2021-01-05 15:17:27.407171
33560.70,2021-01-05 15:17:32.664437
33560.70,2021-01-05 15:17:37.966197
33560.70,2021-01-05 15:17:43.222288
33535.20,2021-01-05 15:17:48.477500
33581.70,2021-01-05 15:17:54.250043
33590.60,2021-01-05 15:17:59.520774
33537.50,2021-01-05 15:18:04.780524
33546.70,2021-01-05 15:18:10.050711
33552.80,2021-01-05 15:18:15.332440
33558.20,2021-01-05 15:18:20.595339
33537.60,2021-01-05 15:18:25.927092
33552.80,2021-01-05 15:18:31.181724
33566.70,2021-01-05 15:18:36.477627
33566.70,2021-01-05 15:18:41.798888
33569.70,2021-01-05 15:18:47.072159
33574.30,2021-01-05 15:18:52.540876
33572.60,2021-01-05 15:18:57.859299
33589.80,2021-01-05 15:19:03.166810
33572.30,2021-01-05 15:19:08.435279
33534.70,2021-01-05 15:19:13.730384
33536.80,2021-01-05 15:19:19.001434
33542.10,2021-01-05 15:19:24.270309
33542.10,2021-01-05 15:19:29.544467
33542.10,2021-01-05 15:19:34.803900
33542.20,2021-01-05 15:19:40.111657
33582.10,2021-01-05 15:19:45.397623
33582.10,2021-01-05 15:19:50.712217
33595.20,2021-01-05 15:19:56.021912
33564.60,2021-01-05 15:20:01.292479
33564.60,2021-01-05 15:20:06.581791
33594.50,2021-01-05 15:20:11.850935
33600.00,2021-01-05 15:20:17.141749
33615.00,2021-01-05 15:20:22.399045
33615.00,2021-01-05 15:20:27.665808
33641.90,2021-01-05 15:20:32.916505
33672.40,2021-01-05 15:20:38.198541
33672.40,2021-01-05 15:20:43.491438
33672.50,2021-01-05 15:20:48.763574
33685.20,2021-01-05 15:20:54.411514
33697.80,2021-01-05 15:21:00.408255
33696.30,2021-01-05 15:21:05.709319
33689.20,2021-01-05 15:21:10.985520
33691.60,2021-01-05 15:21:16.269989
33691.60,2021-01-05 15:21:21.543674
33691.50,2021-01-05 15:21:31.040173
33691.40,2021-01-05 15:21:36.355664
33685.00,2021-01-05 15:21:41.633552
33685.00,2021-01-05 15:21:46.945668
33685.00,2021-01-05 15:21:52.388660
33685.00,2021-01-05 15:21:57.651088
33685.00,2021-01-05 15:22:02.968998
33680.10,2021-01-05 15:22:08.238317
33680.10,2021-01-05 15:22:13.549431
33685.70,2021-01-05 15:22:18.848060
33685.70,2021-01-05 15:22:24.149745
33685.70,2021-01-05 15:22:29.418971
33717.90,2021-01-05 15:22:34.737898
33718.00,2021-01-05 15:22:39.997688
33750.00,2021-01-05 15:22:45.296692
33768.10,2021-01-05 15:22:50.555041
33731.70,2021-01-05 15:22:55.839539
33735.70,2021-01-05 15:23:01.092033
33749.50,2021-01-05 15:23:06.387173
33768.40,2021-01-05 15:23:11.699225
33768.40,2021-01-05 15:23:17.119916
33768.40,2021-01-05 15:23:22.468296
33754.70,2021-01-05 15:23:27.843388
33776.10,2021-01-05 15:23:33.114706
33776.10,2021-01-05 15:23:38.369874
33776.10,2021-01-05 15:23:43.629092
33776.10,2021-01-05 15:23:48.900631
33714.00,2021-01-05 15:23:54.586864
33742.00,2021-01-05 15:23:59.982008
33742.00,2021-01-05 15:24:05.265509
33742.00,2021-01-05 15:24:10.578807
33742.00,2021-01-05 15:24:15.923170
33741.90,2021-01-05 15:24:21.176699
33725.20,2021-01-05 15:24:26.438836
33701.60,2021-01-05 15:24:31.725704
33701.60,2021-01-05 15:24:37.003775
33729.90,2021-01-05 15:24:42.281788
33729.90,2021-01-05 15:24:47.635516
33729.90,2021-01-05 15:24:53.409940
33729.90,2021-01-05 15:24:58.719638
33730.00,2021-01-05 15:25:03.998883
33746.80,2021-01-05 15:25:09.258376
33746.80,2021-01-05 15:25:14.662773
33777.70,2021-01-05 15:25:19.942731
33777.70,2021-01-05 15:25:25.206355
33777.70,2021-01-05 15:25:30.473185
33799.90,2021-01-05 15:25:35.743532
33800.00,2021-01-05 15:25:41.027185
33799.90,2021-01-05 15:25:46.285994
33780.80,2021-01-05 15:25:51.889281
33777.70,2021-01-05 15:25:57.233497
33777.70,2021-01-05 15:26:02.590495
33777.70,2021-01-05 15:26:07.863588
33765.30,2021-01-05 15:26:13.135482
33769.00,2021-01-05 15:26:18.439207
33767.50,2021-01-05 15:26:23.695684
33767.50,2021-01-05 15:26:28.983653
33741.70,2021-01-05 15:26:34.256567
33741.60,2021-01-05 15:26:39.556361
33741.60,2021-01-05 15:26:44.863229
33741.60,2021-01-05 15:26:50.133637
33738.60,2021-01-05 15:26:55.681906
33738.00,2021-01-05 15:27:01.288493
33741.60,2021-01-05 15:27:06.540767
33738.60,2021-01-05 15:27:11.834828
33738.60,2021-01-05 15:27:17.102281
33738.60,2021-01-05 15:27:22.381677
33768.60,2021-01-05 15:27:27.666937
33754.10,2021-01-05 15:27:32.944889
33761.60,2021-01-05 15:27:38.226575
33749.00,2021-01-05 15:27:43.509413
33749.00,2021-01-05 15:27:48.792829
33749.00,2021-01-05 15:27:54.423450
33760.00,2021-01-05 15:27:59.692076
33760.00,2021-01-05 15:28:04.965314
33759.90,2021-01-05 15:28:10.233609
33760.00,2021-01-05 15:28:15.519967
33760.00,2021-01-05 15:28:20.854024
33760.00,2021-01-05 15:28:26.182135
33759.10,2021-01-05 15:28:31.494278
33752.10,2021-01-05 15:28:36.778780
33764.10,2021-01-05 15:28:42.051135
33797.60,2021-01-05 15:28:47.328901
33795.80,2021-01-05 15:28:53.069280
33800.00,2021-01-05 15:28:58.403011
33800.00,2021-01-05 15:29:03.663613
33800.00,2021-01-05 15:29:08.955142
33873.70,2021-01-05 15:29:14.233960
33873.70,2021-01-05 15:29:19.607433
33867.10,2021-01-05 15:29:24.936358
33869.50,2021-01-05 15:29:30.230514
33875.40,2021-01-05 15:29:35.518635
33880.90,2021-01-05 15:29:40.936853
33888.20,2021-01-05 15:29:46.213672
33888.30,2021-01-05 15:29:51.620758
33888.30,2021-01-05 15:29:56.881799
33888.80,2021-01-05 15:30:02.171076
33888.80,2021-01-05 15:30:07.425490
33906.40,2021-01-05 15:30:12.756486
33902.00,2021-01-05 15:30:18.020868
33900.00,2021-01-05 15:30:23.313660
33900.00,2021-01-05 15:30:28.610653
33900.00,2021-01-05 15:30:33.859786
33900.00,2021-01-05 15:30:39.138781
33920.50,2021-01-05 15:30:44.394740
33929.90,2021-01-05 15:30:49.669306
33940.20,2021-01-05 15:30:55.417337
33953.10,2021-01-05 15:31:00.692696
33945.40,2021-01-05 15:31:06.641564
33940.00,2021-01-05 15:31:12.075341
33986.40,2021-01-05 15:31:17.336709
33986.40,2021-01-05 15:31:22.615681
33988.00,2021-01-05 15:31:27.875420
33995.00,2021-01-05 15:31:33.150653
34000.00,2021-01-05 15:31:38.407655
34000.00,2021-01-05 15:31:43.701093
34000.00,2021-01-05 15:31:48.992184
33998.90,2021-01-05 15:31:54.590211
33998.90,2021-01-05 15:31:59.877017
34000.00,2021-01-05 15:32:05.142621
34000.00,2021-01-05 15:32:10.404269
34039.70,2021-01-05 15:32:15.672076
34055.00,2021-01-05 15:32:20.947742
34059.30,2021-01-05 15:32:26.214165
34047.60,2021-01-05 15:32:31.499445
34001.80,2021-01-05 15:32:36.791603
34005.20,2021-01-05 15:32:42.129532
34000.20,2021-01-05 15:32:47.406110
33987.90,2021-01-05 15:32:53.245860
33949.30,2021-01-05 15:32:58.533324
33949.30,2021-01-05 15:33:03.914707
33975.50,2021-01-05 15:33:09.223024
34007.80,2021-01-05 15:33:14.735500
